Squad,Comp,Player,Nation,Pos,Age,Born,MP,Minutes_Played,Mn_per_MP,Mins_Per_90,Starts,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,Goals,Assists,GoalsAssistsCombined,NonPKG,PK,PKatt,CrdY,CrdR,xG,xAG,npxG+xAG,PrgC,PrgP,Gls_Per90,Ast_Per90,G+A_Per90,G_minus_PK_Per,G+A_minus_PK_Per,xG_Per,xAG_Per,xG+xAG_Per,Shots,Shots_on_Target,SoT_percent,G_per_Sh,G_per_SoT,Avg_Shot_Dist,FK_Standard,G_minus_xG_Expected,np:G_minus_xG_Expected,Passes_Completed,Passes_Attempted,Passes_Cmp_percent,PrgDist_Total,Passes_Cmp_Short,Passes_Att_Short,Passes_Cmp_percent_Short,Passes_Cmp_Medium,Passes_Att_Medium,Passes_Cmp_percent_Medium,Passes_Cmp_Long,Passes_Att_Long,Passes_Cmp_percent_Long,xA_Expected,A_minus_xAG_Expected,Key_Passes,Final_Third,PPA,CrsPA,TB_Pass,Crs_Pass,Offside_Passes,Blocked_Passes,Shot_Creating_Actions,SCA_90,TakeOnTo_Shot,FoulTo_Shot,DefAction_Shot,GoalCreatingAction,GCA90,TakeOn_Goal,Fld_Goal,DefAction_Goal,Tackles,Tackles_Won,Def_3rd_Tackles,Mid_3rd_Tackles,Att_3rd_Tackles,Tkl_percent_won,Lost_Challenges,Blocks,Sh_Blocked,Passes_Blocked,Interceptions,Clearances,ErrorsLead_ToShot,Att_Take,Succ_Take,Succ_percent_Take,Tkld_Take,Tkld_percent_Take,TotDist_Carries,PrgDist_Carries,Miscontrolls,Dispossessed,2CrdY,Fouls_Comitted,Fouls_Drawn,Offsides,Crosses,PK_Won,PK_Conceded,Own_Goals,Loose_Ball_Recoveries,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Goals_Against_GK,SoT_Against_GK,Saves_GK,Save_percent_GK,Clean_Sheets_GK,CS_percent_GK,PK_Faced_GK,PK_Allowed_GK,PK_Saved_GK,PK_Missed_GK,Save_percent_Penalty_GK,FK_Goals_GK,CornerKick_Goals_GK,OG_GK,PSxG_GK,PSxG_per_SoT_GK,PSxG+_per_minus_GK,LaunchedPassesCompleted_GK,LaunchedAttempted_GK,Cmp_percent_Launched_GK,Att_Passes_GK,Throws_GK,Launch_percent_Passes_GK,AvgLen_Passes_GK,Att_Goal_Kicks_GK,AvgLen_GoalKick_GK,CrossesFaced_GK,CrossedStopped_GK,CrossedStopped_Perc_GK,OPA_Sweeper_GK,OPA_per_90_Sweeper_GK,AvgDist_Sweeper_GK
Chelsea,Premier League,Enzo Fernández,ARG,MF,21,2001,18,1547,86,17.2,18,0.83,16,25,-9,0,2,2,0,0,0,3,0,0.8,2.4,3.2,22,168,0,0.12,0.12,0,0.12,0.05,0.14,0.19,20,3,15,0,0,25.7,2,-0.8,-0.8,1269,1440,88.1,7284,504,549,91.8,546,604,90.4,193,240,80.4,2.7,-0.4,20,164,25,0,11,14,3,13,59,3.43,0,2,0,6,0.35,0,0,0,45,27,25,17,3,37.5,35,32,2,30,16,12,1,32,17,53.1,13,40.6,4757,2023,25,13,0,11,22,1,14,0,0,0,118,7,10,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Wesley Fofana,FRA,DF,21,2000,15,1183,79,13.1,12,1,13,18,-5,1,0,1,1,0,0,3,0,0.7,0.1,0.8,29,43,0.08,0,0.08,0.08,0.08,0.05,0,0.06,6,2,33.3,0.17,0.5,11.4,0,0.3,0.3,779,872,89.3,3325,346,367,94.3,394,430,91.6,27,53,50.9,0.3,-0.1,2,50,2,0,0,3,1,4,13,0.99,0,0,0,2,0.15,0,0,0,30,18,19,7,4,50,13,17,10,7,20,33,2,13,8,61.5,1,7.7,4197,2489,9,6,0,11,22,0,3,0,1,0,67,30,17,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Conor Gallagher,ENG,MF,22,2000,35,1621,46,18,18,1.23,15,22,-7,3,1,4,3,0,0,11,1,2.5,2.3,4.7,40,105,0.17,0.06,0.22,0.17,0.22,0.14,0.13,0.26,28,11,39.3,0.11,0.27,17.9,0,0.5,0.5,706,871,81.1,2483,399,447,89.3,243,290,83.8,32,58,55.2,1.7,-1.3,21,67,20,5,1,49,3,29,47,2.61,4,2,1,3,0.17,1,0,0,46,33,17,19,10,27,27,41,10,31,23,18,1,55,24,43.6,23,41.8,3523,1394,36,36,1,35,35,2,49,0,0,0,93,19,28,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Alfie Gilchrist,ENG,DF,18,2003,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Lewis Hall,ENG,DF,17,2004,9,654,73,7.3,8,0.67,6,11,-5,0,0,0,0,0,0,1,0,0.9,2.2,3.1,19,25,0,0,0,0,0,0.12,0.3,0.42,11,5,45.5,0,0,15,0,-0.9,-0.9,343,427,80.3,1759,182,202,90.1,121,150,80.7,38,58,65.5,1.4,-2.2,14,25,9,4,0,34,1,8,25,3.44,2,2,0,0,0,0,0,0,23,12,19,4,0,68.2,7,8,0,8,11,11,1,27,11,40.7,13,48.1,1627,848,16,7,0,3,11,1,34,0,0,0,48,7,5,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Kai Havertz,GER,"FW,MF",23,1999,35,2569,73,28.5,30,1.23,29,31,-2,7,1,8,6,1,1,5,0,11.6,3.8,14.6,59,89,0.25,0.04,0.28,0.21,0.25,0.41,0.13,0.54,70,31,44.3,0.09,0.19,12.7,1,-4.6,-4.8,727,894,81.3,1882,458,540,84.8,195,221,88.2,23,32,71.9,2.8,-2.8,38,49,26,2,2,14,3,24,63,2.21,1,1,0,4,0.14,0,0,0,34,16,4,20,10,33.3,20,28,0,28,7,41,0,61,18,29.5,38,62.3,3741,1483,79,36,0,60,25,28,14,0,0,0,81,79,59,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Callum Hudson-Odoi,ENG,"FW,MF",21,2000,0,,,,0,,,,,0,1,1,0,0,0,0,0,0.2,0.8,0.9,30,31,0,0.15,0.15,0,0.15,0.03,0.11,0.14,4,1,25,0,0,20.4,0,-0.2,-0.2,206,248,83.1,782,114,128,89.1,67,78,85.9,22,30,73.3,0.9,0.2,13,18,7,1,1,12,3,6,26,3.86,1,0,0,2,0.3,0,0,0,5,3,4,0,1,100,0,0,0,0,2,4,0,28,14,50,10,35.7,1610,893,7,14,0,2,20,2,12,0,0,0,26,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Bashir Humphreys,ENG,DF,19,2003,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Omari Hutchinson,ENG,FW,18,2003,1,23,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.18,0.18,0,0,,,,,0,0,0,9,13,69.2,9,7,8,87.5,1,1,100,1,2,50,0.1,0,1,0,0,0,0,2,0,1,2,7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,,0,,61,23,1,1,0,0,0,0,2,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Reece James,ENG,"DF,MF",22,1999,16,1244,78,13.8,14,1.44,15,17,-2,1,1,2,1,0,0,4,0,1,3,4,52,90,0.07,0.07,0.14,0.07,0.14,0.07,0.22,0.29,16,4,25,0.06,0.25,22.4,2,0,0,891,1051,84.8,4119,468,499,93.8,337,395,85.3,67,109,61.5,2.9,-2,21,60,24,6,0,91,4,16,47,3.4,3,1,0,3,0.22,0,1,0,31,20,10,18,3,78.9,4,17,2,15,12,23,0,40,22,55,10,25,3722,2018,13,14,0,9,18,4,91,1,0,0,89,23,16,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,N'Golo Kanté,FRA,MF,31,1991,7,518,74,5.8,6,1.14,5,7,-2,0,1,1,0,0,0,1,0,0.3,1.9,2.2,19,34,0,0.17,0.17,0,0.17,0.05,0.32,0.38,8,1,12.5,0,0,20.9,0,-0.3,-0.3,271,338,80.2,1033,168,190,88.4,84,100,84,12,24,50,0.8,-0.9,13,23,11,3,2,11,2,12,24,4.17,1,0,0,2,0.35,0,0,0,16,10,4,10,2,50,4,11,0,11,6,2,0,18,12,66.7,4,22.2,1408,800,13,5,0,5,2,1,11,0,0,0,55,2,4,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Kalidou Koulibaly,SEN,DF,31,1991,23,1800,78,20,20,1.26,20,22,-2,2,1,3,2,0,0,7,1,0.9,0.4,1.4,10,81,0.1,0.05,0.15,0.1,0.15,0.05,0.02,0.07,11,4,36.4,0.18,0.5,12,0,1.1,1.1,1275,1471,86.7,9023,564,598,94.3,595,653,91.1,96,175,54.9,0.4,0.6,7,83,9,1,0,4,5,12,21,1.05,0,0,2,3,0.15,0,0,0,45,31,34,8,3,65,14,30,13,17,29,77,0,6,4,66.7,2,33.3,4728,2459,10,2,1,22,9,0,4,0,0,0,126,33,28,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Mateo Kovačić,CRO,MF,28,1994,27,1707,63,19,17,1.15,14,25,-11,1,2,3,1,0,0,8,0,1.8,2.1,3.9,37,153,0.05,0.11,0.16,0.05,0.16,0.09,0.11,0.2,23,1,4.3,0.04,1,22.1,0,-0.8,-0.8,1130,1319,85.7,5579,555,614,90.4,470,522,90,76,120,63.3,2.1,-0.1,23,158,23,1,10,6,1,25,62,3.27,2,0,2,3,0.16,0,0,0,36,24,16,14,6,38.9,22,10,1,9,19,16,0,34,19,55.9,10,29.4,5517,2591,26,26,0,18,12,0,6,0,0,0,121,10,10,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Ruben Loftus-Cheek,ENG,"MF,DF",26,1996,25,1536,61,17.1,19,1.36,22,23,-1,0,1,1,0,0,0,1,0,0.8,1.5,2.4,56,90,0,0.06,0.06,0,0.06,0.05,0.09,0.14,9,2,22.2,0,0,18.6,0,-0.8,-0.8,782,907,86.2,2878,475,530,89.6,263,291,90.4,29,37,78.4,1.8,-0.5,16,78,18,1,1,19,5,20,36,2.11,3,1,0,4,0.23,0,0,0,25,14,8,14,3,54.5,10,15,2,13,12,23,0,60,30,50,22,36.7,3753,2210,22,23,0,10,34,1,19,0,0,1,101,22,26,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Noni Madueke,ENG,FW,20,2002,12,643,54,7.1,7,0.83,6,13,-7,1,0,1,1,0,0,0,0,0.9,0.5,1.5,48,36,0.14,0,0.14,0.14,0.14,0.13,0.07,0.2,12,6,50,0.08,0.17,15.6,0,0.1,0.1,223,286,78,771,137,162,84.6,66,86,76.7,8,12,66.7,0.7,-0.5,13,11,13,0,0,19,0,9,24,3.36,4,0,0,1,0.14,0,0,0,12,8,5,4,3,46.2,7,13,2,11,4,7,0,63,33,52.4,24,38.1,2090,1203,17,13,0,4,15,2,19,0,0,0,30,2,5,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Edouard Mendy,SEN,GK,30,1992,10,855,86,9.5,9,1.1,11,14,-3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,233,289,80.6,3583,79,79,100,97,98,99,53,108,49.1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,3,1,0,0,1,100,790,423,0,0,0,0,2,0,0,0,0,0,15,3,0,100,14,39,25,64.1,1,11.1,0,0,0,0,,0,4,0,11.9,0.33,-2.1,27,77,35.1,226,47,22.1,27.6,63,34.4,128,9,7,11,1.16,13.7
Chelsea,Premier League,Mason Mount,ENG,"MF,FW",23,1999,24,1648,69,18.3,20,1.29,18,21,-3,3,2,5,3,0,0,4,0,2,3,5,48,98,0.16,0.11,0.27,0.16,0.27,0.11,0.16,0.27,33,9,27.3,0.09,0.33,19.7,2,1,1,585,778,75.2,2236,350,409,85.6,165,216,76.4,44,84,52.4,2.8,-1,30,55,27,5,6,64,4,23,57,3.11,2,2,0,7,0.38,0,1,0,33,19,6,16,11,51.9,13,24,6,18,8,9,0,31,15,48.4,13,41.9,2745,1429,36,29,0,28,27,1,64,0,0,0,85,9,14,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Mykhailo Mudryk,UKR,"FW,MF",21,2001,15,657,44,7.3,7,0.67,6,10,-4,0,2,2,0,0,0,1,0,1.9,0.9,2.8,25,20,0,0.27,0.27,0,0.27,0.25,0.13,0.38,14,5,35.7,0,0,18.4,0,-1.9,-1.9,161,216,74.5,668,104,126,82.5,35,48,72.9,9,23,39.1,1.2,1.1,10,10,10,0,1,25,1,1,21,2.88,1,3,0,2,0.27,0,0,0,11,9,2,4,5,30.8,9,7,1,6,0,3,0,39,13,33.3,20,51.3,1438,689,29,11,0,8,12,1,25,0,0,0,35,5,8,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Christian Pulisic,USA,"FW,DF",23,1998,24,821,34,9.1,8,1.13,12,11,1,1,1,2,1,0,0,1,0,1.7,0.7,2.3,35,23,0.11,0.11,0.22,0.11,0.22,0.18,0.07,0.26,19,6,31.6,0.05,0.17,16.8,0,-0.7,-0.7,238,301,79.1,556,154,177,87,66,84,78.6,10,18,55.6,0.4,0.3,12,14,3,1,1,18,3,8,24,2.63,0,0,0,3,0.33,0,0,0,11,6,3,6,2,60,2,8,1,7,4,4,0,44,13,29.5,22,50,2126,1044,26,13,0,10,15,0,18,0,0,0,31,5,18,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Thiago Silva,BRA,DF,37,1984,27,2352,87,26.1,26,1.19,27,32,-5,0,2,2,0,0,0,2,0,1.5,0.5,2,8,104,0,0.08,0.08,0,0.08,0.06,0.02,0.08,15,2,13.3,0,0,13,0,-1.5,-1.5,1856,2042,90.9,13939,678,718,94.4,993,1035,95.9,172,258,66.7,1,1.5,5,115,13,0,1,2,7,8,18,0.69,0,0,0,2,0.08,0,0,0,41,27,24,17,0,67.7,10,38,29,9,34,111,3,4,3,75,0,0,6608,3887,6,1,0,10,13,0,2,0,0,0,148,61,23,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Raheem Sterling,ENG,"FW,MF",27,1994,28,1891,68,21,23,1.14,24,27,-3,6,3,9,6,0,0,4,0,6.2,4.6,10.8,81,59,0.29,0.14,0.43,0.29,0.43,0.29,0.22,0.51,42,16,38.1,0.14,0.38,13.6,0,-0.2,-0.2,514,685,75,1357,326,386,84.5,136,179,76,18,33,54.5,3.2,-1.6,34,26,31,9,6,46,2,33,68,3.23,7,4,1,4,0.19,1,0,0,18,10,5,4,9,57.1,6,17,0,17,2,5,0,93,39,41.9,46,49.5,4002,2153,46,50,0,21,32,11,46,0,0,0,66,5,13,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Harvey Vale,ENG,MF,18,2003,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Ethan Wady,ENG,GK,20,2002,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Denis Zakaria,SUI,MF,25,1996,7,411,59,4.6,5,1,5,5,0,0,0,0,0,0,0,0,0,0.2,0,0.2,9,6,0,0,0,0,0,0.04,0.01,0.05,2,0,0,0,,16.9,0,-0.2,-0.2,158,179,88.3,571,90,98,91.8,54,56,96.4,5,6,83.3,0.1,0,1,8,0,0,1,1,0,5,2,0.44,0,0,1,0,0,0,0,0,9,5,5,2,2,25,6,4,1,3,3,10,0,9,6,66.7,3,33.3,646,291,4,9,0,5,2,0,1,0,0,0,21,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,Premier League,Hakim Ziyech,MAR,"FW,MF",29,1993,18,661,37,7.3,6,0.78,6,7,-1,0,3,3,0,0,0,1,0,0.6,2.2,2.8,20,42,0,0.41,0.41,0,0.41,0.08,0.3,0.38,16,3,18.8,0,0,22.7,0,-0.6,-0.6,258,400,64.5,1570,148,169,87.6,82,133,61.7,24,66,36.4,1.5,0.8,14,20,19,7,4,66,4,15,32,4.36,1,1,1,3,0.41,0,0,0,20,12,12,5,3,44.4,5,8,0,8,5,5,1,33,14,42.4,15,45.5,1505,657,12,13,0,12,14,3,66,0,0,0,46,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont Foot,Ligue 1,Jim Allevinah,GAB,"DF,FW",27,1995,36,2244,62,24.9,25,1.56,24,33,-9,1,1,2,1,0,0,2,0,2.5,2,4.5,82,59,0.04,0.04,0.08,0.04,0.08,0.1,0.08,0.18,30,8,26.7,0.03,0.13,16.9,0,-1.5,-1.5,658,848,77.6,2378,388,453,85.7,216,273,79.1,25,62,40.3,2.5,-1,18,37,14,9,0,65,1,32,48,1.93,3,3,0,2,0.08,0,0,0,39,24,24,11,4,30.6,43,24,2,22,24,26,1,88,34,38.6,45,51.1,6113,2685,46,40,0,22,53,1,65,0,0,0,153,12,17,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont Foot,Ligue 1,Komnen Andrić,SRB,FW,27,1995,34,1446,43,16.1,16,1.38,14,26,-12,4,3,7,3,1,2,4,0,5.5,0.9,4.8,8,27,0.25,0.19,0.44,0.19,0.37,0.34,0.06,0.39,28,11,39.3,0.11,0.27,14.4,0,-1.5,-0.9,320,428,74.8,688,174,229,76,98,124,79,24,28,85.7,0.8,2.1,15,22,6,0,0,1,2,16,32,1.99,2,2,0,4,0.25,0,0,0,13,5,2,7,4,13.3,13,8,1,7,8,13,0,15,6,40,7,46.7,2150,477,47,31,0,16,41,7,1,1,1,0,37,45,59,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont Foot,Ligue 1,Brandon Baiye,BEL,MF,21,2000,7,51,7,0.6,0,1.71,2,2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,2,0,0,0,0,0,0,0.21,0.21,0,0,,,,,0,0,0,27,32,84.4,120,14,15,93.3,10,13,76.9,2,2,100,0.1,-0.1,1,1,0,0,0,0,0,0,2,3.4,0,0,0,0,0,0,0,0,3,2,2,1,0,66.7,1,1,0,1,1,3,0,1,1,100,0,0,159,54,1,1,0,0,0,0,0,0,0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont Foot,Ligue 1,Jérémie Bela,ANG,"DF,MF",29,1993,19,743,39,8.3,7,1,8,10,-2,1,1,2,1,0,0,0,0,0.6,0.2,0.8,22,24,0.12,0.12,0.24,0.12,0.24,0.07,0.03,0.1,12,5,41.7,0.08,0.2,21.7,1,0.4,0.4,174,260,66.9,917,99,133,74.4,61,84,72.6,4,17,23.5,0.4,0.8,3,20,7,3,0,34,0,18,10,1.21,1,1,0,3,0.36,1,1,0,6,4,2,1,3,75,1,10,1,9,9,8,0,27,9,33.3,14,51.9,1600,644,19,8,0,7,17,0,34,0,0,0,29,2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont Foot,Ligue 1,Stan Berkani,ALG,MF,18,2003,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont Foot,Ligue 1,Jason Berthomier,FRA,MF,32,1990,2,23,12,0.3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,19,19,100,34,13,13,100,4,4,100,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,,69,20,0,0,0,0,0,0,0,0,0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont Foot,Ligue 1,Jean-Claude Billong,CMR,MF,28,1993,1,23,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,33,34,97.1,231,10,10,100,21,21,100,2,3,66.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,0,0,0,0,,0,,158,56,0,0,0,0,0,0,1,0,0,0,3,2,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont Foot,Ligue 1,Neto Borges,BRA,DF,25,1996,33,2833,86,31.5,33,1.58,38,43,-5,3,1,4,3,0,0,4,2,3.1,2.7,5.8,69,100,0.1,0.03,0.13,0.1,0.13,0.1,0.09,0.19,23,7,30.4,0.13,0.43,14.6,0,-0.1,-0.1,1163,1496,77.7,6651,602,687,87.6,480,610,78.7,59,119,49.6,3.5,-1.7,28,59,43,15,4,84,4,40,77,2.45,3,3,0,9,0.29,0,2,0,75,45,45,20,10,61.3,29,45,11,34,41,62,1,94,47,50,40,42.6,6987,3368,44,21,1,21,46,5,84,2,1,0,186,36,23,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont Foot,Ligue 1,Maximiliano Caufriez,BEL,DF,25,1997,26,2222,85,24.7,25,1.73,33,25,8,1,0,1,1,0,0,10,1,0.9,0,0.9,33,92,0.04,0,0.04,0.04,0.04,0.04,0,0.04,14,6,42.9,0.07,0.17,17.9,0,0.1,0.1,996,1126,88.5,6475,421,459,91.7,446,487,91.6,102,140,72.9,0.3,0,0,67,4,0,1,3,0,11,12,0.49,0,0,0,1,0.04,0,0,0,40,24,31,8,1,71.4,8,33,18,15,34,70,0,13,5,38.5,6,46.2,6727,3440,14,7,1,29,35,1,3,0,0,0,142,20,15,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont Foot,Ligue 1,Sofyan Chader,FRA,MF,22,2000,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont Foot,Ligue 1,Muhammed Cham,AUT,MF,21,2000,38,1968,52,21.9,23,1.55,27,32,-5,7,4,11,5,2,2,2,0,6,3.1,7.5,71,106,0.32,0.18,0.5,0.23,0.41,0.27,0.14,0.41,51,19,37.3,0.1,0.26,20.6,7,1,0.6,813,1038,78.3,3167,409,479,85.4,288,345,83.5,71,130,54.6,4.1,0.9,31,62,35,3,11,73,8,29,68,3.11,2,4,0,7,0.32,1,0,0,30,15,15,4,11,37.1,22,13,0,13,7,5,0,65,31,47.7,26,40,6125,2895,39,56,0,17,40,1,73,0,1,0,106,6,13,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont Foot,Ligue 1,Souleymane Cissé,FRA,DF,19,2002,2,36,18,0.4,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.11,1,0,0,0,,13.9,0,0,0,8,11,72.7,9,5,5,100,3,5,60,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,100,0,1,1,0,1,2,0,1,0,0,1,100,61,7,1,1,0,2,1,0,0,0,0,0,3,1,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont Foot,Ligue 1,Baila Diallo,FRA,"DF,MF",21,2001,6,89,15,1,0,0.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0.02,0,0.02,1,0,0,0,,31.4,0,0,0,32,47,68.1,233,12,16,75,16,23,69.6,2,5,40,0.2,0,0,0,2,1,0,5,0,2,2,2.02,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,1,1,0,0,1,0,1,0,0,1,100,160,59,1,1,0,3,1,0,5,0,0,0,3,4,4,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clermont Foot,Ligue 1,Mory Diaw,SEN,GK,29,1993,37,3330,90,37,37,1.59,44,47,-3,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1034,1467,70.5,21906,160,163,98.2,455,467,97.4,412,826,49.9,0.1,-0.2,4,34,3,0,0,0,3,1,7,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,13,5,1,1,100,0,0,5707,3786,0,0,0,0,6,0,0,0,0,0,31,5,0,100,47,161,110,75.8,10,27,12,8,4,0,33.3,0,5,0,55.4,0.28,8.4,235,601,39.1,1209,173,40,37,255,40.4,464,34,7.3,25,0.68,11.5
Clermont Foot,Ligue 1,Ouparine Djoco,GNB,GK,24,1998,1,90,90,1,1,0,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,26,40,65,382,8,8,100,13,13,100,4,18,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,,0,,159,114,0,0,0,0,0,0,0,0,0,0,2,0,0,,2,3,1,33.3,0,0,0,0,0,0,,0,0,0,1,0.34,-1,3,17,17.6,30,4,40,33.6,10,31.7,14,1,7.1,5,5,21.3
Clermont Foot,Ligue 1,Jodel Dossou,BEN,"MF,DF",30,1992,9,258,29,2.9,2,1,5,3,2,1,0,1,1,0,0,0,0,0.4,0.2,0.6,8,6,0.35,0,0.35,0.35,0.35,0.15,0.05,0.21,6,3,50,0.17,0.33,16.7,0,0.6,0.6,39,59,66.1,196,26,32,81.3,10,18,55.6,2,5,40,0.2,-0.2,3,5,1,1,0,10,0,2,5,1.74,0,0,0,0,0,0,0,0,7,4,3,2,2,100,0,2,1,1,1,0,0,21,8,38.1,10,47.6,446,214,8,5,0,3,3,3,10,0,0,0,7,1,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
